ID_TICKET,TYPE,STATUT_FERMETURE,PRIORITE,HORO_DATE_OUVERTURE,RESOLVED_AT,DUREE_RESO_H
3189,Billing inquiry,Closed,Medium,2021-07-22,2023-06-01 02:00:05,16298.00138888889
3192,Refund request,Closed,Low,2020-07-09,2023-06-01 09:37:08,25377.61888888889
3195,Billing inquiry,Closed,Critical,2020-06-03,2023-06-01 02:19:14,26234.320555555554
3197,Technical issue,Closed,Critical,2020-09-17,2023-06-01 13:27:18,23701.455
3198,Billing inquiry,Closed,High,2021-09-22,2023-06-01 11:57:18,14819.955
3209,Cancellation request,Closed,Medium,2020-03-04,2023-06-01 04:40:34,28420.676111111112
3210,Product inquiry,Closed,Critical,2021-08-15,2023-06-01 14:04:35,15734.076388888889
3211,Cancellation request,Closed,Critical,2021-04-08,2023-06-01 05:49:37,18821.826944444445
3213,Refund request,Closed,High,2020-02-04,2023-06-01 20:42:40,29132.71111111111
3216,Billing inquiry,Closed,Low,2020-10-25,2023-06-01 16:46:43,22792.778611111113
3223,Refund request,Closed,Low,2020-04-15,2023-06-01 11:46:54,27419.781666666666
3226,Product inquiry,Closed,Critical,2021-02-03,2023-06-01 15:19:00,20367.316666666666
3230,Product inquiry,Closed,Low,2021-05-13,2023-06-01 17:29:06,17993.485
3235,Refund request,Closed,Medium,2020-10-12,2023-06-01 01:20:13,23089.336944444443
3243,Billing inquiry,Closed,Critical,2020-04-04,2023-06-01 10:09:26,27682.157222222224
3244,Billing inquiry,Closed,Low,2021-08-28,2023-06-01 11:07:28,15419.124444444444
3245,Billing inquiry,Closed,High,2020-05-14,2023-06-01 01:24:29,26713.408055555556
3246,Product inquiry,Closed,Critical,2020-12-28,2023-06-01 20:38:30,21260.641666666666
3251,Billing inquiry,Closed,Medium,2020-10-28,2023-06-01 18:08:37,22722.14361111111
3252,Refund request,Closed,Medium,2021-07-09,2023-06-01 22:51:39,16630.860833333332
3256,Product inquiry,Closed,Low,2021-01-29,2023-06-01 11:27:43,20483.461944444443
3259,Cancellation request,Closed,Critical,2020-09-17,2023-06-01 03:56:47,23691.94638888889
3262,Cancellation request,Closed,Critical,2021-01-28,2023-06-01 03:28:52,20499.481111111112
3264,Product inquiry,Closed,High,2020-11-12,2023-06-01 20:14:55,22364.24861111111
3268,Refund request,Closed,Medium,2020-08-15,2023-06-01 10:22:59,24490.383055555554
3272,Billing inquiry,Closed,Low,2020-10-12,2023-05-31 23:52:02,23087.867222222223
3274,Refund request,Closed,Low,2020-12-26,2023-06-01 14:18:05,21302.30138888889
3276,Refund request,Closed,Critical,2020-06-11,2023-06-01 03:24:09,26043.4025
3281,Refund request,Closed,Critical,2020-01-09,2023-06-01 18:21:16,29754.354444444445
3285,Cancellation request,Closed,High,2020-08-15,2023-06-01 04:21:22,24484.356111111112
3286,Cancellation request,Closed,High,2020-09-05,2023-06-01 20:35:24,23996.59
3290,Technical issue,Closed,High,2021-10-22,2023-06-01 22:08:31,14110.141944444444
3292,Technical issue,Closed,High,2020-09-10,2023-05-31 23:29:33,23855.4925
3293,Cancellation request,Closed,Low,2021-11-24,2023-06-01 21:48:35,13317.809722222222
3294,Product inquiry,Closed,Medium,2020-07-02,2023-06-01 04:40:37,25540.676944444444
3298,Refund request,Closed,Medium,2020-02-20,2023-06-01 22:59:43,28750.995277777776
3299,Billing inquiry,Closed,Critical,2021-09-21,2023-06-01 18:58:44,14850.978888888889
3303,Technical issue,Closed,Low,2020-01-23,2023-06-01 01:28:49,29401.480277777777
3304,Product inquiry,Closed,Low,2021-03-16,2023-06-01 10:26:49,19378.446944444444
3312,Cancellation request,Closed,Low,2021-10-18,2023-06-01 22:21:03,14206.350833333334
3314,Product inquiry,Closed,High,2020-07-19,2023-06-01 19:05:06,25147.085
3316,Refund request,Closed,Medium,2021-07-08,2023-06-01 04:57:09,16636.9525
3318,Technical issue,Closed,Medium,2020-11-23,2023-06-01 19:22:11,22099.36972222222
3322,Refund request,Closed,Critical,2020-07-08,2023-06-01 23:02:17,25415.038055555557
3328,Product inquiry,Closed,Critical,2020-11-25,2023-06-01 22:51:26,22054.85722222222
3330,Technical issue,Closed,Low,2020-04-23,2023-06-01 02:13:29,27218.22472222222
3335,Product inquiry,Closed,Low,2020-09-15,2023-06-01 14:33:38,23750.560555555556
3336,Refund request,Closed,Medium,2020-01-11,2023-05-31 23:27:38,29687.460555555557
3337,Technical issue,Closed,Low,2020-10-12,2023-06-01 13:01:39,23101.0275
3339,Product inquiry,Closed,Medium,2020-03-17,2023-06-01 01:33:41,28105.561388888887
3341,Billing inquiry,Closed,High,2021-08-19,2023-06-01 10:39:44,15634.662222222221
3347,Refund request,Closed,Critical,2021-03-02,2023-06-01 14:07:53,19718.131388888887
3349,Product inquiry,Closed,Medium,2020-07-03,2023-06-01 08:20:55,25520.348611111112
3351,Refund request,Closed,Critical,2020-11-19,2023-06-01 20:53:58,22196.899444444443
3353,Product inquiry,Closed,High,2020-06-18,2023-06-01 00:15:01,25872.250277777777
3356,Refund request,Closed,Low,2021-01-03,2023-05-31 23:28:06,21095.468333333334
3360,Technical issue,Closed,Medium,2021-11-05,2023-06-01 15:25:10,13767.419444444444
3362,Refund request,Closed,High,2020-06-19,2023-06-01 09:28:13,25857.47027777778
3363,Refund request,Closed,High,2020-05-25,2023-06-01 22:19:14,26470.320555555554
3366,Cancellation request,Closed,Critical,2020-04-25,2023-06-01 15:14:17,27183.238055555557
3370,Billing inquiry,Closed,Low,2021-11-23,2023-06-01 14:50:23,13334.839722222223
3371,Cancellation request,Closed,Low,2020-10-08,2023-06-01 17:42:24,23201.706666666665
3375,Technical issue,Closed,Critical,2021-02-09,2023-06-01 21:46:29,20229.77472222222
3377,Technical issue,Closed,Low,2020-04-17,2023-06-01 21:24:30,27381.408333333333
3379,Product inquiry,Closed,High,2021-09-14,2023-06-01 17:53:33,15017.8925
3380,Refund request,Closed,Medium,2021-12-13,2023-06-01 21:51:35,12861.859722222222
3382,Cancellation request,Closed,Critical,2021-02-14,2023-06-01 20:00:38,20108.010555555556
3383,Cancellation request,Closed,Medium,2020-10-30,2023-06-01 21:00:39,22677.010833333334
3385,Billing inquiry,Closed,Medium,2021-01-31,2023-06-01 15:30:43,20439.511944444443
3388,Refund request,Closed,Critical,2020-06-02,2023-06-01 00:20:48,26256.346666666668
3390,Technical issue,Closed,Critical,2020-08-02,2023-06-01 09:49:50,24801.830555555556
3391,Billing inquiry,Closed,Medium,2020-12-13,2023-06-01 19:02:51,21619.0475
3393,Refund request,Closed,Medium,2020-01-14,2023-06-01 07:26:55,29623.44861111111
3396,Cancellation request,Closed,High,2021-05-12,2023-06-01 05:56:00,18005.933333333334
3398,Cancellation request,Closed,Critical,2021-05-10,2023-06-01 19:16:02,18067.26722222222
3399,Product inquiry,Closed,Low,2020-12-08,2023-06-01 13:34:04,21733.56777777778
3400,Refund request,Closed,Critical,2021-07-10,2023-06-01 11:20:05,16595.334722222222
3405,Refund request,Closed,High,2021-08-22,2023-06-01 03:36:13,15555.603611111112
3408,Refund request,Closed,Medium,2021-08-13,2023-06-01 22:23:18,15790.388333333334
3413,Billing inquiry,Closed,Medium,2021-05-06,2023-06-01 09:23:23,18153.389722222222
3418,Refund request,Closed,High,2020-03-23,2023-06-01 13:03:29,27973.058055555557
3421,Technical issue,Closed,Medium,2020-12-25,2023-06-01 19:24:32,21331.408888888887
3424,Cancellation request,Closed,High,2021-05-20,2023-06-01 19:33:35,17827.55972222222
3426,Refund request,Closed,High,2020-07-16,2023-06-01 05:32:38,25205.54388888889
3427,Cancellation request,Closed,Medium,2021-09-17,2023-06-01 01:46:40,14929.777777777777
3433,Cancellation request,Closed,Critical,2020-02-25,2023-06-01 09:04:46,28617.079444444444
3440,Product inquiry,Closed,Critical,2021-10-12,2023-06-01 11:08:55,14339.148611111112
3444,Product inquiry,Closed,Medium,2021-09-01,2023-06-01 00:06:57,15312.115833333333
3447,Product inquiry,Closed,High,2021-06-11,2023-06-01 17:09:02,17297.150555555556
3460,Product inquiry,Closed,High,2021-05-08,2023-06-01 15:48:19,18111.805277777778
3461,Technical issue,Closed,Medium,2020-09-01,2023-06-01 03:01:21,24075.0225
3467,Refund request,Closed,Low,2021-07-05,2023-06-01 09:55:29,16713.924722222222
3471,Billing inquiry,Closed,Critical,2020-05-24,2023-06-01 06:36:33,26478.609166666665
3474,Product inquiry,Closed,Critical,2020-03-23,2023-06-01 20:15:36,27980.26
3477,Billing inquiry,Closed,Low,2021-03-16,2023-06-01 11:58:41,19379.978055555555
3478,Refund request,Closed,Critical,2020-12-23,2023-06-01 11:13:42,21371.228333333333
3479,Refund request,Closed,Critical,2021-06-15,2023-06-01 21:58:44,17205.97888888889
3480,Cancellation request,Closed,Medium,2020-09-16,2023-06-01 00:47:46,23712.79611111111
3484,Technical issue,Closed,High,2020-12-25,2023-06-01 15:07:49,21327.13027777778
3490,Technical issue,Closed,Medium,2020-03-01,2023-05-31 23:07:54,28487.131666666668
3506,Billing inquiry,Closed,Critical,2020-09-10,2023-06-01 05:54:19,23861.905277777776
3511,Cancellation request,Closed,Low,2020-08-06,2023-06-01 00:14:27,24696.240833333333
3513,Technical issue,Closed,High,2020-01-26,2023-06-01 04:49:28,29332.824444444443
3514,Technical issue,Closed,Low,2021-06-01,2023-06-01 18:39:29,17538.658055555556
3519,Technical issue,Closed,Critical,2021-04-30,2023-06-01 18:24:36,18306.41
3520,Billing inquiry,Closed,Critical,2020-11-29,2023-06-01 09:56:38,21945.943888888887
3523,Technical issue,Closed,Low,2021-06-15,2023-06-01 01:03:43,17185.061944444446
3524,Product inquiry,Closed,Critical,2020-05-04,2023-06-01 06:26:44,26958.445555555554
3525,Cancellation request,Closed,High,2020-01-21,2023-06-01 17:05:45,29465.095833333333
3527,Technical issue,Closed,High,2021-05-22,2023-06-01 02:28:46,17762.479444444445
3528,Product inquiry,Closed,Critical,2021-08-08,2023-06-01 11:33:47,15899.563055555556
3532,Billing inquiry,Closed,Low,2021-01-13,2023-06-01 07:49:53,20863.831388888888
3534,Billing inquiry,Closed,High,2021-02-07,2023-06-01 12:52:57,20268.8825
3539,Billing inquiry,Closed,Low,2021-07-17,2023-06-01 09:04:02,16425.067222222224
3541,Product inquiry,Closed,Low,2020-01-29,2023-06-01 18:47:03,29274.784166666668
3542,Cancellation request,Closed,Critical,2021-05-08,2023-06-01 20:15:05,18116.25138888889
3545,Cancellation request,Closed,Low,2020-12-21,2023-06-01 02:36:08,21410.602222222224
3546,Product inquiry,Closed,Medium,2021-12-05,2023-06-01 00:08:09,13032.135833333334
3549,Refund request,Closed,Low,2021-12-04,2023-06-01 16:41:13,13072.686944444444
3552,Technical issue,Closed,Critical,2020-05-27,2023-06-01 17:45:16,26417.754444444443
3554,Cancellation request,Closed,Low,2021-06-30,2023-06-01 11:25:19,16835.421944444446
3559,Product inquiry,Closed,Critical,2020-04-07,2023-06-01 14:09:26,27614.157222222224
3561,Cancellation request,Closed,High,2020-01-31,2023-06-01 08:50:29,29216.84138888889
3564,Technical issue,Closed,High,2021-08-29,2023-06-01 15:54:32,15399.90888888889
3569,Product inquiry,Closed,Medium,2020-04-26,2023-06-01 18:22:40,27162.37777777778
3572,Billing inquiry,Closed,Low,2020-09-02,2023-06-01 19:17:44,24067.295555555556
3576,Refund request,Closed,Low,2020-07-30,2023-06-01 18:06:49,24882.113611111112
3577,Refund request,Closed,Medium,2021-12-10,2023-06-01 04:34:51,12916.580833333333
3579,Cancellation request,Closed,Critical,2020-07-18,2023-06-01 13:08:55,25165.14861111111
3580,Refund request,Closed,Critical,2021-01-16,2023-06-01 10:00:56,20794.015555555554
3582,Technical issue,Closed,Low,2020-04-30,2023-06-01 10:32:00,27058.533333333333
3583,Technical issue,Closed,High,2021-12-06,2023-06-01 19:58:01,13027.966944444444
3585,Billing inquiry,Closed,Critical,2020-07-07,2023-06-01 01:56:03,25417.934166666666
3587,Cancellation request,Closed,Medium,2020-10-29,2023-06-01 03:33:05,22683.55138888889
3590,Refund request,Closed,Low,2021-03-14,2023-06-01 19:50:10,19435.83611111111
3592,Refund request,Closed,Low,2020-11-10,2023-06-01 20:58:14,22412.970555555556
3595,Billing inquiry,Closed,Low,2021-02-03,2023-06-01 00:06:16,20352.104444444445
3599,Cancellation request,Closed,High,2020-02-16,2023-06-01 02:15:23,28826.256388888887
3601,Technical issue,Closed,Critical,2021-03-17,2023-06-01 13:22:26,19357.373888888887
3605,Technical issue,Closed,Critical,2020-06-27,2023-06-01 20:43:32,25676.725555555557
3610,Billing inquiry,Closed,High,2020-09-15,2023-06-01 11:50:41,23747.844722222224
3618,Cancellation request,Closed,Low,2021-08-31,2023-06-01 04:44:52,15340.747777777779
3622,Technical issue,Closed,High,2021-03-25,2023-06-01 10:39:56,19162.665555555555
3624,Cancellation request,Closed,Medium,2020-09-26,2023-06-01 14:12:58,23486.216111111113
3628,Refund request,Closed,High,2021-06-26,2023-06-01 14:35:04,16934.584444444445
3635,Product inquiry,Closed,Critical,2021-11-06,2023-06-01 18:43:14,13746.720555555556
3637,Billing inquiry,Closed,Low,2020-01-29,2023-06-01 12:37:17,29268.62138888889
3646,Product inquiry,Closed,Low,2020-03-16,2023-06-01 12:24:29,28140.408055555556
3649,Cancellation request,Closed,High,2020-04-29,2023-06-01 12:14:32,27084.242222222223
3650,Cancellation request,Closed,Medium,2020-12-02,2023-06-01 08:16:34,21872.27611111111
3652,Refund request,Closed,Low,2020-12-18,2023-06-01 02:54:37,21482.910277777777
3653,Product inquiry,Closed,Medium,2021-05-28,2023-06-01 10:16:39,17626.2775
3655,Billing inquiry,Closed,Medium,2021-11-28,2023-06-01 19:28:42,13219.478333333333
3657,Technical issue,Closed,High,2021-02-01,2023-06-01 15:11:45,20415.195833333335
3658,Product inquiry,Closed,Low,2021-04-28,2023-05-31 23:45:47,18335.763055555555
3668,Product inquiry,Closed,Critical,2021-07-22,2023-06-01 22:19:57,16318.3325
3669,Refund request,Closed,Low,2021-07-21,2023-06-01 21:54:57,16341.915833333333
3673,Billing inquiry,Closed,Critical,2021-12-04,2023-06-01 17:33:04,13073.551111111112
3674,Refund request,Closed,Critical,2020-07-12,2023-06-01 14:46:06,25310.768333333333
3675,Refund request,Closed,High,2021-12-14,2023-06-01 09:42:07,12825.701944444445
3676,Cancellation request,Closed,Medium,2021-04-24,2023-06-01 18:26:09,18450.435833333333
3681,Technical issue,Closed,Critical,2020-08-11,2023-06-01 19:41:16,24595.687777777777
3682,Billing inquiry,Closed,Critical,2020-07-20,2023-06-01 16:14:17,25120.238055555557
3693,Product inquiry,Closed,Low,2020-12-11,2023-06-01 06:13:31,21654.22527777778
3695,Product inquiry,Closed,Critical,2020-01-03,2023-06-01 09:25:32,29889.425555555557
3698,Technical issue,Closed,Medium,2021-11-04,2023-06-01 22:02:36,13798.043333333333
3701,Product inquiry,Closed,High,2020-06-28,2023-06-01 03:17:39,25635.294166666667
3702,Technical issue,Closed,Critical,2020-09-21,2023-06-01 03:34:40,23595.577777777777
3708,Cancellation request,Closed,Low,2021-04-24,2023-06-01 12:23:48,18444.396666666667
3710,Cancellation request,Closed,Medium,2021-10-15,2023-06-01 18:07:49,14274.130277777778
3720,Cancellation request,Closed,Critical,2021-10-16,2023-06-01 09:12:04,14241.201111111111
3722,Product inquiry,Closed,Medium,2021-11-18,2023-06-01 16:52:07,13456.868611111111
3727,Technical issue,Closed,Medium,2020-11-11,2023-06-01 04:09:16,22372.154444444444
3728,Billing inquiry,Closed,Medium,2021-09-26,2023-06-01 05:24:16,14717.404444444444
3732,Billing inquiry,Closed,Critical,2020-06-16,2023-06-01 22:25:22,25942.422777777778
3739,Product inquiry,Closed,Low,2020-08-18,2023-06-01 21:31:33,24429.525833333333
3744,Refund request,Closed,Low,2021-06-23,2023-06-01 07:11:38,16999.193888888887
3745,Cancellation request,Closed,Low,2020-09-17,2023-06-01 07:53:39,23695.894166666665
3748,Product inquiry,Closed,High,2020-09-10,2023-06-01 20:17:45,23876.295833333334
3750,Cancellation request,Closed,Critical,2021-12-11,2023-06-01 15:44:46,12903.746111111112
3751,Billing inquiry,Closed,Critical,2020-11-24,2023-05-31 23:13:48,22055.23
3760,Billing inquiry,Closed,Critical,2020-12-03,2023-06-01 07:58:00,21847.966666666667
3763,Technical issue,Closed,High,2020-07-21,2023-06-01 11:59:05,25091.984722222223
3766,Billing inquiry,Closed,Medium,2021-10-03,2023-06-01 21:47:08,14565.785555555556
3770,Refund request,Closed,High,2020-09-16,2023-06-01 20:22:13,23732.370277777776
3771,Technical issue,Closed,High,2021-11-25,2023-06-01 07:42:15,13279.704166666666
3773,Billing inquiry,Closed,High,2020-02-20,2023-06-01 13:54:17,28741.90472222222
3774,Product inquiry,Closed,Medium,2021-01-14,2023-06-01 18:52:18,20850.871666666666
3782,Billing inquiry,Closed,Medium,2020-07-21,2023-06-01 05:47:29,25085.79138888889
3787,Product inquiry,Closed,Medium,2020-02-22,2023-06-01 02:45:35,28682.75972222222
3789,Cancellation request,Closed,Medium,2020-07-25,2023-06-01 00:01:39,24984.0275
3790,Product inquiry,Closed,Low,2020-03-10,2023-06-01 17:18:39,28289.310833333333
3791,Cancellation request,Closed,Critical,2021-01-02,2023-06-01 14:49:41,21134.828055555554
3793,Refund request,Closed,High,2021-04-25,2023-06-01 09:40:45,18417.679166666665
3795,Product inquiry,Closed,Low,2021-05-10,2023-06-01 08:03:48,18056.06333333333
3796,Billing inquiry,Closed,Medium,2020-07-19,2023-06-01 20:13:50,25148.230555555554
3799,Cancellation request,Closed,Low,2020-05-25,2023-06-01 08:19:54,26456.331666666665
3800,Product inquiry,Closed,High,2021-01-12,2023-06-01 08:31:56,20888.532222222224
3806,Billing inquiry,Closed,Low,2020-04-23,2023-06-01 05:18:05,27221.30138888889
3811,Product inquiry,Closed,Critical,2021-07-12,2023-06-01 09:48:12,16545.803333333333
3816,Product inquiry,Closed,High,2021-08-21,2023-06-01 03:37:20,15579.622222222222
3820,Billing inquiry,Closed,High,2020-10-13,2023-06-01 06:24:28,23070.40777777778
3822,Cancellation request,Closed,Low,2020-08-26,2023-06-01 22:35:30,24238.591666666667
3825,Technical issue,Closed,Low,2021-08-16,2023-06-01 07:38:34,15703.642777777777
3827,Billing inquiry,Closed,Critical,2020-01-11,2023-06-01 17:42:37,29705.710277777776
3828,Refund request,Closed,High,2021-02-28,2023-06-01 01:08:37,19753.14361111111
3830,Billing inquiry,Closed,High,2020-04-03,2023-06-01 14:26:40,27710.444444444445
3831,Billing inquiry,Closed,Low,2021-04-01,2023-06-01 14:16:42,18998.278333333332
3833,Cancellation request,Closed,Medium,2021-11-13,2023-06-01 12:34:44,13572.57888888889
3834,Product inquiry,Closed,Critical,2020-01-17,2023-06-01 13:02:46,29557.04611111111
3835,Refund request,Closed,Low,2020-12-11,2023-06-01 11:52:47,21659.879722222224
3837,Refund request,Closed,Medium,2021-01-03,2023-06-01 01:29:48,21097.496666666666
3844,Product inquiry,Closed,Critical,2020-08-31,2023-06-01 18:01:59,24114.033055555556
3845,Cancellation request,Closed,Medium,2021-10-24,2023-06-01 17:25:00,14057.416666666666
3848,Technical issue,Closed,Critical,2020-06-19,2023-06-01 02:44:04,25850.734444444446
3852,Refund request,Closed,High,2021-12-22,2023-06-01 09:03:10,12633.052777777777
3854,Product inquiry,Closed,Low,2020-09-25,2023-06-01 04:59:12,23500.986666666668
3859,Cancellation request,Closed,Medium,2020-10-18,2023-06-01 08:38:19,22952.63861111111
3860,Refund request,Closed,High,2020-04-21,2023-06-01 03:42:21,27267.705833333333
3861,Product inquiry,Closed,Critical,2021-06-14,2023-06-01 00:34:21,17208.5725
3863,Refund request,Closed,Critical,2021-05-23,2023-06-01 10:14:24,17746.24
3864,Technical issue,Closed,Low,2021-07-09,2023-06-01 12:27:25,16620.456944444446
3867,Cancellation request,Closed,Low,2020-09-18,2023-06-01 13:51:28,23677.85777777778
3868,Billing inquiry,Closed,Medium,2020-07-04,2023-06-01 12:11:30,25500.191666666666
